Homology group node id,class,Genome 1,Genome 10,Genome 11,Genome 12,Genome 13,Genome 14,Genome 15,Genome 16,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9
910916,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910917,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910918,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910920,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910921,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910922,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910923,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910924,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910925,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910926,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910927,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910928,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910929,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910930,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910931,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910932,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910933,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910934,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910936,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910937,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910938,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910939,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910940,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910941,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910942,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910943,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910944,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910945,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910946,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910947,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910948,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910949,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910950,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910951,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910952,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910953,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910954,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910957,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910958,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910959,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910960,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910961,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910962,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910963,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910964,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910965,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910966,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910967,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910968,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910969,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910970,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910971,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910972,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910974,unique,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
910975,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910976,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910977,unique,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
910978,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910979,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910980,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910981,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910982,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910983,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910984,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910985,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910986,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910987,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910988,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910989,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910990,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910991,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910992,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910994,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910995,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910996,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910997,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910998,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910999,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911000,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911001,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911002,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911003,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911004,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911005,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911006,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911007,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911008,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911009,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911010,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911011,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911012,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911013,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911014,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911015,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911016,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911018,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911019,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911020,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911021,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911022,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911024,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911025,unique,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
911026,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911027,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911028,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911029,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911030,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911031,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911032,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911033,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911034,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911035,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911036,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911037,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911038,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911039,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911040,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911041,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911042,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911043,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911044,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911045,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911046,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911047,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911048,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911049,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911050,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911051,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911052,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911053,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911054,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911055,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911056,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911057,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911058,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911059,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911060,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911061,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911062,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911063,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911064,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911065,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911066,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911067,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911068,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911069,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911070,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911071,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911072,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911073,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911074,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911075,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911076,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911077,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911078,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911079,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911080,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911081,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911082,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911083,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911084,unique,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
911085,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911086,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911087,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911088,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911089,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911090,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911091,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911092,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911093,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911094,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911095,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911096,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911097,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911098,unique,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
911100,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911101,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911102,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911103,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911104,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911105,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911106,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911107,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911108,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911109,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911110,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911111,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911112,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911113,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911114,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911115,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911116,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911118,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911119,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911120,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911121,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911122,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911123,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911124,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911125,unique,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
911126,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911127,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911128,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911129,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911130,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911131,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911132,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911133,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911134,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911135,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911136,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911137,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911138,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911139,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911140,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911141,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911142,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911143,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911144,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911145,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911146,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911147,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911148,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911149,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911150,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911151,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911152,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911153,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911154,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911155,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911156,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911157,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911158,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911159,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911160,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911161,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911162,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911163,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911164,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911165,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911166,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911167,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911168,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911169,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911170,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911171,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911172,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911173,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911174,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911176,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911177,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911178,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911179,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911180,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911181,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911182,unique,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
911183,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911184,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911185,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911186,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911187,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911188,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911189,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911190,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911191,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911192,unique,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
911193,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911194,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911195,unique,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
911196,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911197,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911198,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911199,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911200,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911201,unique,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
911202,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911203,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911204,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911205,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911206,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911207,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911208,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911209,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911210,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911211,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911212,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911213,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911214,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911215,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911216,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911217,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911218,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911219,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911220,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911221,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911222,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911223,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911224,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911225,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911226,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911227,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911228,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911229,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911230,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911231,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911232,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911233,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911234,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911235,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911236,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911237,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911238,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911239,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911240,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911241,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911242,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911243,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911244,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911245,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911246,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911247,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911248,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911249,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911250,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911251,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911252,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911253,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911254,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911255,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911256,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911257,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911258,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911259,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911260,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911261,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911262,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911263,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911264,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911265,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911266,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911267,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911268,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911269,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911270,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911271,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911272,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911273,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911274,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911275,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911276,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911277,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911278,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911279,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911280,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911281,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911282,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911283,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911284,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911285,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911286,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911287,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911288,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911289,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911290,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911291,unique,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
