# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	gene-DARMORV10_C09P75640.1	9021.2	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
24802at3699	Duplicated	rna-DARMORV10_C07P13890.1	133.8	83	https://v10-1.orthodb.org/?query=24802at3699	Embryo sac development arrest 6
24823at3699	Duplicated	gene-DARMORV10_A07P44210.1	195.3	96	https://v10-1.orthodb.org/?query=24823at3699	Snapin/Pallidin/Snn1
24823at3699	Duplicated	gene-DARMORV10_C06P52940.1	196.3	95	https://v10-1.orthodb.org/?query=24823at3699	Snapin/Pallidin/Snn1
24838at3699	Duplicated	rna-DARMORV10_C09P01030.1	175.8	90	https://v10-1.orthodb.org/?query=24838at3699	Auxin-responsive family protein
24838at3699	Duplicated	rna-DARMORV10_A09P00940.1	175.4	90	https://v10-1.orthodb.org/?query=24838at3699	Auxin-responsive family protein
24840at3699	Duplicated	gene-DARMORV10_A05P36400.1	177.5	126	https://v10-1.orthodb.org/?query=24840at3699	Hydroxyproline-rich glycoprotein family protein
24840at3699	Duplicated	gene-DARMORV10_C05P54800.1	175.9	126	https://v10-1.orthodb.org/?query=24840at3699	Hydroxyproline-rich glycoprotein family protein
24860at3699	Duplicated	gene-DARMORV10_A08P07070.1	166.6	89	https://v10-1.orthodb.org/?query=24860at3699	Uncharacterized protein At4g13230
24860at3699	Duplicated	gene-DARMORV10_C08P08630.1	163.6	89	https://v10-1.orthodb.org/?query=24860at3699	Uncharacterized protein At4g13230
24872at3699	Duplicated	rna-DARMORV10_C05P02510.1	119.2	75	https://v10-1.orthodb.org/?query=24872at3699	At1g04330
24872at3699	Duplicated	rna-DARMORV10_A10P02740.1	118.5	75	https://v10-1.orthodb.org/?query=24872at3699	At1g04330
24873at3699	Duplicated	gene-DARMORV10_C04P70980.1	222.6	111	https://v10-1.orthodb.org/?query=24873at3699	Ecotropic viral integration site protein
24873at3699	Duplicated	gene-DARMORV10_A04P33280.1	220.2	111	https://v10-1.orthodb.org/?query=24873at3699	Ecotropic viral integration site protein
24881at3699	Duplicated	gene-DARMORV10_C08P51920.1	179.8	80	https://v10-1.orthodb.org/?query=24881at3699	At1g05205
24881at3699	Duplicated	gene-DARMORV10_A10P03740.1	179.3	80	https://v10-1.orthodb.org/?query=24881at3699	At1g05205
24881at3699	Duplicated	gene-DARMORV10_C05P03440.1	179.3	80	https://v10-1.orthodb.org/?query=24881at3699	At1g05205
24882at3699	Duplicated	gene-DARMORV10_A07P11450.1	155.7	94	https://v10-1.orthodb.org/?query=24882at3699	UPF0426 protein At1g28150, chloroplastic
24882at3699	Duplicated	gene-DARMORV10_A09P37900.1	156.3	93	https://v10-1.orthodb.org/?query=24882at3699	UPF0426 protein At1g28150, chloroplastic
24882at3699	Duplicated	gene-DARMORV10_C05P26900.1	160.2	92	https://v10-1.orthodb.org/?query=24882at3699	UPF0426 protein At1g28150, chloroplastic
24882at3699	Duplicated	gene-DARMORV10_C07P17240.1	159.0	91	https://v10-1.orthodb.org/?query=24882at3699	UPF0426 protein At1g28150, chloroplastic
24899at3699	Duplicated	gene-DARMORV10_A10P33440.1	192.9	103	https://v10-1.orthodb.org/?query=24899at3699	AT5g02160
24899at3699	Duplicated	gene-DARMORV10_C09P74340.1	191.8	103	https://v10-1.orthodb.org/?query=24899at3699	AT5g02160
24905at3699	Duplicated	gene-DARMORV10_C03P75480.1	148.8	97	https://v10-1.orthodb.org/?query=24905at3699	F1K23.7
24905at3699	Duplicated	gene-DARMORV10_A09P37430.1	148.5	97	https://v10-1.orthodb.org/?query=24905at3699	F1K23.7
24905at3699	Duplicated	gene-DARMORV10_A08P25360.1	146.9	97	https://v10-1.orthodb.org/?query=24905at3699	F1K23.7
24905at3699	Duplicated	gene-DARMORV10_C05P27670.1	140.9	97	https://v10-1.orthodb.org/?query=24905at3699	F1K23.7
24913at3699	Duplicated	rna-DARMORV10_A04P18050.1	227.6	119	https://v10-1.orthodb.org/?query=24913at3699	YCF37
24913at3699	Duplicated	rna-DARMORV10_C04P52990.1	226.0	119	https://v10-1.orthodb.org/?query=24913at3699	YCF37
24916at3699	Duplicated	rna-DARMORV10_C01P37210.1	201.4	98	https://v10-1.orthodb.org/?query=24916at3699	Cytochrome b5-like heme/steroid binding domain
24916at3699	Duplicated	rna-DARMORV10_A01P29430.1	199.1	98	https://v10-1.orthodb.org/?query=24916at3699	Cytochrome b5-like heme/steroid binding domain
24916at3699	Duplicated	gene-DARMORV10_C09P21670.1	193.7	98	https://v10-1.orthodb.org/?query=24916at3699	Cytochrome b5-like heme/steroid binding domain
24960at3699	Duplicated	gene-DARMORV10_C06P04600.1	161.4	151	https://v10-1.orthodb.org/?query=24960at3699	Cyclin-dependent kinase inhibitor
24960at3699	Duplicated	gene-DARMORV10_A06P03560.1	159.8	151	https://v10-1.orthodb.org/?query=24960at3699	Cyclin-dependent kinase inhibitor
24966at3699	Duplicated	gene-DARMORV10_C04P63780.1	206.2	113	https://v10-1.orthodb.org/?query=24966at3699	High mobility group box domain
24966at3699	Duplicated	gene-DARMORV10_A04P26370.1	177.8	97	https://v10-1.orthodb.org/?query=24966at3699	High mobility group box domain
24979at3699	Duplicated	gene-DARMORV10_A08P20440.1	134.9	102	https://v10-1.orthodb.org/?query=24979at3699	At4g27530
24979at3699	Duplicated	gene-DARMORV10_A08P20410.1	133.1	99	https://v10-1.orthodb.org/?query=24979at3699	At4g27530
24993at3699	Duplicated	gene-DARMORV10_C05P43360.1	185.3	93	https://v10-1.orthodb.org/?query=24993at3699	At4g13500
24993at3699	Duplicated	gene-DARMORV10_C07P09770.1	180.0	93	https://v10-1.orthodb.org/?query=24993at3699	At4g13500
25000at3699	Duplicated	gene-DARMORV10_A03P03560.1	243.2	123	https://v10-1.orthodb.org/?query=25000at3699	Protein of unknown function DUF1118
25000at3699	Duplicated	gene-DARMORV10_C03P04010.1	240.7	123	https://v10-1.orthodb.org/?query=25000at3699	Protein of unknown function DUF1118
25010at3699	Duplicated	rna-DARMORV10_C07P51830.1	176.1	97	https://v10-1.orthodb.org/?query=25010at3699	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain
25010at3699	Duplicated	rna-DARMORV10_A03P53500.1	175.4	97	https://v10-1.orthodb.org/?query=25010at3699	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain
25015at3699	Duplicated	gene-DARMORV10_A08P07220.1	128.8	61	https://v10-1.orthodb.org/?query=25015at3699	Stomagen
25015at3699	Duplicated	gene-DARMORV10_C08P08940.1	127.9	61	https://v10-1.orthodb.org/?query=25015at3699	Stomagen
25029at3699	Duplicated	rna-DARMORV10_C09P19670.1	353.6	257	https://v10-1.orthodb.org/?query=25029at3699	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
25029at3699	Duplicated	rna-DARMORV10_A09P16230.1	353.5	257	https://v10-1.orthodb.org/?query=25029at3699	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
25041at3699	Duplicated	rna-DARMORV10_C04P63420.1	261.1	133	https://v10-1.orthodb.org/?query=25041at3699	At2g33855
25041at3699	Duplicated	rna-DARMORV10_A04P26080.1	258.2	133	https://v10-1.orthodb.org/?query=25041at3699	At2g33855
25060at3699	Duplicated	gene-DARMORV10_A03P27990.1	198.2	108	https://v10-1.orthodb.org/?query=25060at3699	At4g08240
25060at3699	Duplicated	gene-DARMORV10_C03P33840.1	195.0	108	https://v10-1.orthodb.org/?query=25060at3699	At4g08240
25073at3699	Duplicated	rna-DARMORV10_A09P11880.1	174.1	102	https://v10-1.orthodb.org/?query=25073at3699	Non-specific lipid-transfer protein
25073at3699	Duplicated	rna-DARMORV10_C09P13960.1	172.0	101	https://v10-1.orthodb.org/?query=25073at3699	Non-specific lipid-transfer protein
25075at3699	Duplicated	rna-DARMORV10_A04P08120.1	145.7	87	https://v10-1.orthodb.org/?query=25075at3699	Rapid ALkalinization Factor
25075at3699	Duplicated	rna-DARMORV10_C04P41800.1	142.3	78	https://v10-1.orthodb.org/?query=25075at3699	Rapid ALkalinization Factor
25080at3699	Duplicated	gene-DARMORV10_C09P41630.1	186.9	102	https://v10-1.orthodb.org/?query=25080at3699	Chromosome transmission fidelity protein 8
25080at3699	Duplicated	gene-DARMORV10_A10P09920.1	185.4	102	https://v10-1.orthodb.org/?query=25080at3699	Chromosome transmission fidelity protein 8
25102at3699	Duplicated	gene-DARMORV10_A05P15860.1	158.6	100	https://v10-1.orthodb.org/?query=25102at3699	DNA-directed RNA polymerase, RBP11-like dimerisation domain
25102at3699	Duplicated	gene-DARMORV10_C04P21300.1	158.6	100	https://v10-1.orthodb.org/?query=25102at3699	DNA-directed RNA polymerase, RBP11-like dimerisation domain
25102at3699	Duplicated	gene-DARMORV10_C04P58680.1	149.2	100	https://v10-1.orthodb.org/?query=25102at3699	DNA-directed RNA polymerase, RBP11-like dimerisation domain
25115at3699	Duplicated	gene-DARMORV10_BNAPUS_DARMOR_BZH_SCAFFOLD_64P00160.1	242.7	127	https://v10-1.orthodb.org/?query=25115at3699	Myosin-G heavy chain-like protein
25115at3699	Duplicated	gene-DARMORV10_C04P70000.1	241.1	127	https://v10-1.orthodb.org/?query=25115at3699	Myosin-G heavy chain-like protein
25118at3699	Duplicated	gene-DARMORV10_C04P54000.1	177.1	100	https://v10-1.orthodb.org/?query=25118at3699	At2g24395
25118at3699	Duplicated	gene-DARMORV10_A04P18710.1	172.2	100	https://v10-1.orthodb.org/?query=25118at3699	At2g24395
25133at3699	Duplicated	gene-DARMORV10_C04P36800.1	140.8	62	https://v10-1.orthodb.org/?query=25133at3699	Cytoplasmic tRNA 2-thiolation protein
25133at3699	Duplicated	gene-DARMORV10_A04P04380.1	121.8	60	https://v10-1.orthodb.org/?query=25133at3699	Cytoplasmic tRNA 2-thiolation protein
25149at3699	Duplicated	rna-DARMORV10_C06P42740.1	160.0	80	https://v10-1.orthodb.org/?query=25149at3699	uncharacterized protein LOC9322859
25149at3699	Duplicated	rna-DARMORV10_C06P42790.1	160.0	80	https://v10-1.orthodb.org/?query=25149at3699	uncharacterized protein LOC9322859
25149at3699	Duplicated	rna-DARMORV10_A07P34050.1	159.7	80	https://v10-1.orthodb.org/?query=25149at3699	uncharacterized protein LOC9322859
25149at3699	Duplicated	rna-DARMORV10_C06P41870.1	154.3	80	https://v10-1.orthodb.org/?query=25149at3699	uncharacterized protein LOC9322859
25159at3699	Duplicated	rna-DARMORV10_C02P59750.1	144.3	99	https://v10-1.orthodb.org/?query=25159at3699	Stress induced protein
25159at3699	Duplicated	rna-DARMORV10_A02P39860.1	141.9	99	https://v10-1.orthodb.org/?query=25159at3699	Stress induced protein
25159at3699	Duplicated	rna-DARMORV10_A09P06250.1	130.6	91	https://v10-1.orthodb.org/?query=25159at3699	Stress induced protein
25159at3699	Duplicated	rna-DARMORV10_C09P06900.1	125.1	91	https://v10-1.orthodb.org/?query=25159at3699	Stress induced protein
25165at3699	Duplicated	gene-DARMORV10_C04P03260.1	166.2	98	https://v10-1.orthodb.org/?query=25165at3699	At2g42110
25165at3699	Duplicated	gene-DARMORV10_A05P02730.1	165.5	98	https://v10-1.orthodb.org/?query=25165at3699	At2g42110
25168at3699	Duplicated	rna-DARMORV10_A07P37880.1	244.7	143	https://v10-1.orthodb.org/?query=25168at3699	F14O23.11 protein
25168at3699	Duplicated	rna-DARMORV10_C06P45780.1	243.9	143	https://v10-1.orthodb.org/?query=25168at3699	F14O23.11 protein
25172at3699	Duplicated	rna-DARMORV10_A07P42220.1	175.5	84	https://v10-1.orthodb.org/?query=25172at3699	CP12-3
25172at3699	Duplicated	rna-DARMORV10_C06P50830.1	173.3	84	https://v10-1.orthodb.org/?query=25172at3699	CP12-3
25181at3699	Duplicated	rna-DARMORV10_C03P68270.1	145.0	89	https://v10-1.orthodb.org/?query=25181at3699	DNA binding / transcription factor
25181at3699	Duplicated	rna-DARMORV10_A06P22930.1	141.7	89	https://v10-1.orthodb.org/?query=25181at3699	DNA binding / transcription factor
25222at3699	Complete	gene-DARMORV10_A08P10710.1	162.2	94	https://v10-1.orthodb.org/?query=25222at3699	Sulfiredoxin
25224at3699	Duplicated	gene-DARMORV10_A01P26570.1	236.4	133	https://v10-1.orthodb.org/?query=25224at3699	AT3G45050 protein
25224at3699	Duplicated	gene-DARMORV10_C01P33810.1	235.8	124	https://v10-1.orthodb.org/?query=25224at3699	AT3G45050 protein
25235at3699	Complete	rna-DARMORV10_A09P35060.1	181.2	87	https://v10-1.orthodb.org/?query=25235at3699	At1g31175
25240at3699	Duplicated	rna-DARMORV10_C08P41770.1	190.1	113	https://v10-1.orthodb.org/?query=25240at3699	At2g21180/F26H11.6
25240at3699	Duplicated	rna-DARMORV10_A09P58470.1	189.5	113	https://v10-1.orthodb.org/?query=25240at3699	At2g21180/F26H11.6
25248at3699	Duplicated	gene-DARMORV10_A09P42050.1	144.0	96	https://v10-1.orthodb.org/?query=25248at3699	Gibberellin regulated protein
25248at3699	Duplicated	gene-DARMORV10_C05P21820.1	143.8	96	https://v10-1.orthodb.org/?query=25248at3699	Gibberellin regulated protein
25251at3699	Duplicated	gene-DARMORV10_C05P18520.1	272.7	201	https://v10-1.orthodb.org/?query=25251at3699	Nucleolin
25251at3699	Duplicated	gene-DARMORV10_A06P16170.1	261.4	201	https://v10-1.orthodb.org/?query=25251at3699	Nucleolin
25255at3699	Complete	gene-DARMORV10_C03P10680.1	158.1	69	https://v10-1.orthodb.org/?query=25255at3699	At5g18850
25259at3699	Duplicated	rna-DARMORV10_A01P12810.1	293.0	181	https://v10-1.orthodb.org/?query=25259at3699	At4g21500
25259at3699	Duplicated	rna-DARMORV10_C01P15430.1	288.7	181	https://v10-1.orthodb.org/?query=25259at3699	At4g21500
25260at3699	Duplicated	gene-DARMORV10_C05P00520.1	256.3	146	https://v10-1.orthodb.org/?query=25260at3699	Heavy metal-associated domain, HMA
25260at3699	Duplicated	gene-DARMORV10_C08P53680.1	249.4	146	https://v10-1.orthodb.org/?query=25260at3699	Heavy metal-associated domain, HMA
25260at3699	Duplicated	gene-DARMORV10_A10P00490.1	247.2	146	https://v10-1.orthodb.org/?query=25260at3699	Heavy metal-associated domain, HMA
25264at3699	Duplicated	gene-DARMORV10_A09P15950.1	178.6	121	https://v10-1.orthodb.org/?query=25264at3699	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain
25264at3699	Duplicated	gene-DARMORV10_C09P19210.1	177.1	121	https://v10-1.orthodb.org/?query=25264at3699	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain
25327at3699	Duplicated	rna-DARMORV10_A06P35710.1	204.7	117	https://v10-1.orthodb.org/?query=25327at3699	Protein GLUTAMINE DUMPER 5
25327at3699	Duplicated	rna-DARMORV10_C07P42830.1	199.2	117	https://v10-1.orthodb.org/?query=25327at3699	Protein GLUTAMINE DUMPER 5
25337at3699	Duplicated	gene-DARMORV10_A01P02730.1	171.9	78	https://v10-1.orthodb.org/?query=25337at3699	At4g35980
25337at3699	Duplicated	gene-DARMORV10_C01P03030.1	170.8	78	https://v10-1.orthodb.org/?query=25337at3699	At4g35980
25346at3699	Duplicated	rna-DARMORV10_A01P33350.1	152.7	102	https://v10-1.orthodb.org/?query=25346at3699	At3g21570
25346at3699	Duplicated	rna-DARMORV10_C01P42590.1	152.7	102	https://v10-1.orthodb.org/?query=25346at3699	At3g21570
25350at3699	Complete	rna-DARMORV10_A04P20090.1	227.0	111	https://v10-1.orthodb.org/?query=25350at3699	Oleosin
25351at3699	Duplicated	gene-DARMORV10_A01P22940.1	153.7	83	https://v10-1.orthodb.org/?query=25351at3699	EPIDERMAL PATTERNING FACTOR-like protein
25351at3699	Duplicated	gene-DARMORV10_C01P28490.1	146.6	80	https://v10-1.orthodb.org/?query=25351at3699	EPIDERMAL PATTERNING FACTOR-like protein
25367at3699	Duplicated	gene-DARMORV10_A08P35810.1	188.0	120	https://v10-1.orthodb.org/?query=25367at3699	Predicted protein
25367at3699	Duplicated	gene-DARMORV10_C08P02790.1	184.3	120	https://v10-1.orthodb.org/?query=25367at3699	Predicted protein
25393at3699	Duplicated	gene-DARMORV10_C03P51740.1	211.6	119	https://v10-1.orthodb.org/?query=25393at3699	Heavy metal-associated domain, HMA
25393at3699	Duplicated	gene-DARMORV10_A03P42290.1	211.4	119	https://v10-1.orthodb.org/?query=25393at3699	Heavy metal-associated domain, HMA
25403at3699	Duplicated	gene-DARMORV10_A09P46480.1	195.5	105	https://v10-1.orthodb.org/?query=25403at3699	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
25403at3699	Duplicated	gene-DARMORV10_A07P02830.1	189.9	105	https://v10-1.orthodb.org/?query=25403at3699	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
25403at3699	Duplicated	gene-DARMORV10_C08P28830.1	194.2	98	https://v10-1.orthodb.org/?query=25403at3699	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
25429at3699	Duplicated	rna-DARMORV10_A01P36890.1	223.4	151	https://v10-1.orthodb.org/?query=25429at3699	Zinc finger, PHD-type, conserved site
25429at3699	Duplicated	rna-DARMORV10_C01P46780.1	209.6	151	https://v10-1.orthodb.org/?query=25429at3699	Zinc finger, PHD-type, conserved site
25436at3699	Duplicated	gene-DARMORV10_A07P44310.1	185.3	126	https://v10-1.orthodb.org/?query=25436at3699	SCI1
25436at3699	Duplicated	gene-DARMORV10_C06P53060.1	185.2	126	https://v10-1.orthodb.org/?query=25436at3699	SCI1
25439at3699	Duplicated	rna-DARMORV10_C04P67530.1	167.6	77	https://v10-1.orthodb.org/?query=25439at3699	Complex 1 LYR protein
25439at3699	Duplicated	rna-DARMORV10_A04P30310.1	165.3	77	https://v10-1.orthodb.org/?query=25439at3699	Complex 1 LYR protein
25469at3699	Duplicated	gene-DARMORV10_C02P31410.1	202.0	146	https://v10-1.orthodb.org/?query=25469at3699	Coiled-coil protein
25469at3699	Duplicated	gene-DARMORV10_A02P18880.1	190.4	146	https://v10-1.orthodb.org/?query=25469at3699	Coiled-coil protein
25470at3699	Duplicated	rna-DARMORV10_C02P14290.1	264.1	182	https://v10-1.orthodb.org/?query=25470at3699	U4/U6.U5 small nuclear ribonucleoprotein 27kDa protein
25470at3699	Duplicated	rna-DARMORV10_A02P08550.1	258.6	182	https://v10-1.orthodb.org/?query=25470at3699	U4/U6.U5 small nuclear ribonucleoprotein 27kDa protein
25470at3699	Duplicated	rna-DARMORV10_C09P49270.1	244.5	182	https://v10-1.orthodb.org/?query=25470at3699	U4/U6.U5 small nuclear ribonucleoprotein 27kDa protein
25470at3699	Duplicated	rna-DARMORV10_A10P14850.1	242.0	182	https://v10-1.orthodb.org/?query=25470at3699	U4/U6.U5 small nuclear ribonucleoprotein 27kDa protein
25479at3699	Duplicated	rna-DARMORV10_A07P20890.1	142.4	73	https://v10-1.orthodb.org/?query=25479at3699	uncharacterized protein LOC9306691
25479at3699	Duplicated	rna-DARMORV10_C06P20170.1	132.9	73	https://v10-1.orthodb.org/?query=25479at3699	uncharacterized protein LOC9306691
25492at3699	Complete	rna-DARMORV10_C07P00500.1	232.9	153	https://v10-1.orthodb.org/?query=25492at3699	At5g48920
25520at3699	Duplicated	gene-DARMORV10_A01P19510.1	164.6	70	https://v10-1.orthodb.org/?query=25520at3699	Proteolipid membrane potential modulator
25520at3699	Duplicated	gene-DARMORV10_C01P24530.1	164.6	70	https://v10-1.orthodb.org/?query=25520at3699	Proteolipid membrane potential modulator
25525at3699	Missing
25535at3699	Duplicated	gene-DARMORV10_A08P05760.1	153.8	73	https://v10-1.orthodb.org/?query=25535at3699	IMS import disulfide relay-system, CHCH-CHCH-like Cx9C
25535at3699	Duplicated	gene-DARMORV10_C08P06430.1	153.8	73	https://v10-1.orthodb.org/?query=25535at3699	IMS import disulfide relay-system, CHCH-CHCH-like Cx9C
25546at3699	Duplicated	rna-DARMORV10_A09P54050.1	169.3	85	https://v10-1.orthodb.org/?query=25546at3699	Serine protease inhibitor, Kazal-type family protein
25546at3699	Duplicated	rna-DARMORV10_C08P36940.1	173.2	78	https://v10-1.orthodb.org/?query=25546at3699	Serine protease inhibitor, Kazal-type family protein
25587at3699	Duplicated	gene-DARMORV10_C05P09500.1	210.5	146	https://v10-1.orthodb.org/?query=25587at3699	Nucleolar protein 12
25587at3699	Duplicated	gene-DARMORV10_A06P07900.1	210.3	146	https://v10-1.orthodb.org/?query=25587at3699	Nucleolar protein 12
25605at3699	Duplicated	gene-DARMORV10_A09P58670.1	159.2	83	https://v10-1.orthodb.org/?query=25605at3699	epidermal patterning factor 1
25605at3699	Duplicated	gene-DARMORV10_C08P41960.1	158.6	83	https://v10-1.orthodb.org/?query=25605at3699	epidermal patterning factor 1
25669at3699	Duplicated	gene-DARMORV10_A06P11940.1	185.6	94	https://v10-1.orthodb.org/?query=25669at3699	Transmembrane protein
25669at3699	Duplicated	gene-DARMORV10_C05P14120.1	184.8	94	https://v10-1.orthodb.org/?query=25669at3699	Transmembrane protein
25677at3699	Duplicated	gene-DARMORV10_C09P62750.1	158.9	98	https://v10-1.orthodb.org/?query=25677at3699	uncharacterized protein LOC110808999
25677at3699	Duplicated	gene-DARMORV10_A10P24110.1	158.6	98	https://v10-1.orthodb.org/?query=25677at3699	uncharacterized protein LOC110808999
25679at3699	Duplicated	gene-DARMORV10_A03P26670.1	178.7	104	https://v10-1.orthodb.org/?query=25679at3699	RNA recognition motif domain
25679at3699	Duplicated	gene-DARMORV10_C03P31950.1	183.2	98	https://v10-1.orthodb.org/?query=25679at3699	RNA recognition motif domain
